USE_RSI,USE_MACD,USE_ADX,USE_SMA,USE_BB,RSI_LEN,RSI_LONG_MIN,RSI_SHORT_MAX,MACD_FAST,MACD_SLOW,MACD_SIGNAL,MACD_MODE,ADX_LEN,ADX_MIN,SMA_FAST,SMA_SLOW,BB_LEN,BB_STD,BB_SQUEEZE_PCTL,total_net,n_trades,win_rate,avg_pnl,profit_factor,sharpe,max_drawdown,cagr,expectancy
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,,129694.025387726,525.0,56.952380952380956,247.0362388337638,1.3057231253955877,0.6876155313017972,-0.1671424439871422,0.1697535591719863,247.0362388337638
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,132846.25790324432,538.0,55.94795539033457,246.9261299316809,1.3036614356272032,0.5739527512450936,-0.16714239582296608,0.17224951932081267,246.9261299316809
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,,128523.09304058844,527.0,56.73624288425047,243.87683688916212,1.300645423681978,0.6437921510475997,-0.16714255003268041,0.16881661259777658,243.87683688916212
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,130427.75247650176,539.0,56.21521335807051,241.9809878970348,1.2961122605990216,0.5559709101816197,-0.23776910468698614,0.17033794009371728,241.9809878970348
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,20,20,20,2.0,,125482.99121514903,526.0,56.65399239543726,238.56081980066355,1.2935529005536404,0.6033988685181905,-0.16714261628024474,0.16635859593946178,238.56081980066355
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,132301.42350383033,540.0,56.111111111111114,245.00263611820432,1.3007930027897536,0.5927508229851205,-0.23776935890764112,0.1718208283250484,245.00263611820432
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,,125083.98419929513,526.0,57.03422053231939,237.80225132945841,1.2924196913900199,0.646728966559345,-0.19243412866686957,0.1660332175883552,237.80225132945841
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,117473.85317358418,485.0,54.63917525773196,242.21413025481274,1.290135007825407,0.8647645822848226,-0.23294330911684927,0.15969939597999883,242.21413025481274
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,,112859.1673942872,457.0,54.48577680525164,246.95660261331992,1.2926825969246012,1.0965581626661594,-0.23524323103736808,0.15573453650316127,246.95660261331992
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,115355.08178767406,486.0,54.32098765432099,237.3561353655845,1.28487394058771,0.8555616557802315,-0.23294346884265402,0.15789104417618804,237.3561353655845
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,,114855.42063381965,457.0,54.70459518599562,251.32477162761413,1.2981329005259783,1.1045954253504573,-0.23520857776109172,0.15746162680102138,251.32477162761413
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,116371.54018959058,485.0,54.43298969072165,239.94131997853728,1.2856102924177961,0.827300940638374,-0.23309122135750715,0.1587611035314218,239.94131997853728
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,20,20,20,2.0,,113199.98174989324,458.0,54.58515283842795,247.16153220500706,1.295880062883014,1.1426183424522554,-0.23545048869568946,0.15603070768957483,247.16153220500706
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,113346.81670289629,486.0,54.52674897119342,233.22390268085658,1.2779879963850003,0.8207367489588899,-0.23726677959787823,0.15615814153252838,233.22390268085658
False,True,True,False,True,14,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,,111536.67071475222,457.0,54.48577680525164,244.06273679376855,1.2889830082844809,1.0917246417440862,-0.2364649873338237,0.15458009947980123,244.06273679376855
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,127710.53065756253,539.0,56.21521335807051,236.93976003258354,1.2905922520697386,0.5442964469034904,-0.2377698188371755,0.16816324898087975,236.93976003258354
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,121782.40474586494,527.0,56.92599620493358,231.08615701302645,1.282919078886727,0.5800216869891636,-0.19243454363778562,0.1633156245801206,231.08615701302645
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,135719.17402693204,539.0,56.21521335807051,251.7980965249203,1.310516315155412,0.6164339040494542,-0.1671423666853824,0.17449164334581502,251.7980965249203
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,125100.51664906318,526.0,57.03422053231939,237.83368184232543,1.2924696749337687,0.6477999740523497,-0.19243400909070116,0.1660467122237066,237.83368184232543
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,135953.44067338595,539.0,56.029684601113175,252.23272852205184,1.3107917973175818,0.6175055553526221,-0.16714245278947712,0.17467312839953175,252.23272852205184
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,,121081.65143074037,527.0,56.73624288425047,229.7564543277806,1.281069664360603,0.5790021810703218,-0.1924341447711029,0.16273293130657174,229.7564543277806
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,140739.93504209933,538.0,56.50557620817844,261.5983922715601,1.324295922106839,0.6940158338456692,-0.16714240906034664,0.17833795977864475,261.5983922715601
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,129007.61227304084,525.0,57.14285714285714,245.72878528198254,1.304272076559265,0.676113945043133,-0.16714245278947712,0.16920496310957733,245.72878528198254
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,120062.05511648569,485.0,54.84536082474227,247.55062910615607,1.2970915494767283,0.8765333469692909,-0.23173636199706657,0.1618813610170915,247.55062910615607
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,110709.03486067205,459.0,54.46623093681917,241.19615438054913,1.2867807122098698,1.106781283854844,-0.23629140970145673,0.1538534116291277,241.19615438054913
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,116657.16975537129,486.0,54.52674897119342,240.03532871475574,1.288633798070407,0.8619128782662762,-0.23166294437914253,0.15900475474630293,240.03532871475574
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,107608.78078219612,459.0,54.03050108932462,234.4417881965057,1.2767898448695971,1.04593906885673,-0.2350011964065122,0.15110178321118317,234.4417881965057
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,111967.06554997273,486.0,54.32098765432099,230.38490853903855,1.2728271495397265,0.7735519676069367,-0.24135975021618294,0.15495670815621243,230.38490853903855
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,113843.48900312812,457.0,54.48577680525164,249.11047921909875,1.2950082693032305,1.1030897416510355,-0.23622199078153625,0.15658844546991024,249.11047921909875
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,111295.15041131608,487.0,54.20944558521561,228.5321363682055,1.272974373749432,0.8132502324078033,-0.23716594235552735,0.15436837598132724,228.5321363682055
False,True,True,False,True,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,116112.64994601444,457.0,55.14223194748359,254.07582045079747,1.3038683083221043,1.1589416005674669,-0.23496666368770458,0.15853994450982478,254.07582045079747
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,132941.6079914401,538.0,55.94795539033457,247.10336057888495,1.3039457080140728,0.5784413443973124,-0.16714244712542758,0.17232442817935678,247.10336057888495
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,,132667.97390278633,526.0,57.03422053231939,252.22048270491698,1.3126643850123045,0.7202759364453474,-0.16714255003268041,0.17210936398403764,252.22048270491698
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,136748.66079556308,537.0,56.424581005586596,254.6529996192981,1.315127552002645,0.6488709988267841,-0.16714237236292617,0.17528768830052877,254.6529996192981
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,,126189.54650932329,528.0,57.00757575757576,238.99535323735472,1.2931971330637029,0.6310502966998982,-0.19243348648666433,0.1669331815638515,238.99535323735472
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,129704.49805735811,539.0,56.21521335807051,240.63914296355864,1.2948435183776068,0.5569488671264914,-0.2377698188371755,0.16976191490332604,240.63914296355864
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,,126036.18179077152,526.0,56.84410646387833,239.61251291021202,1.2951677766418754,0.641973362942137,-0.1671425613551827,0.16680863416793623,239.61251291021202
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,130315.24395010414,538.0,56.31970260223048,242.22164302993335,1.298747683303288,0.6123644207944731,-0.23776864558872507,0.1702484675774929,242.22164302993335
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,,124744.28404719548,526.0,57.22433460076045,237.1564335498013,1.2920209928006114,0.6589323926947623,-0.19243434536090656,0.16575568905672422,237.1564335498013
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,113190.92342041043,485.0,54.22680412371134,233.3833472585782,1.277749179950017,0.8061714669126735,-0.23118618260191542,0.1560228429312085,233.3833472585782
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,,114937.46631896985,457.0,54.70459518599562,251.50430266733008,1.2984095016690558,1.107690779657523,-0.2347593935766631,0.15753221656686622,251.50430266733008
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,116905.5881988527,486.0,54.73251028806584,240.54647777541706,1.2870389834478402,0.8373912128511449,-0.23388990824717376,0.15921636594537736,240.54647777541706
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,,113922.65395957943,458.0,55.021834061135365,248.73941912571928,1.29569753440166,1.1213592289014003,-0.23472480101055304,0.15665692614410598,248.73941912571928
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,116911.69183578508,486.0,54.73251028806584,240.55903669914625,1.2870582044850138,0.8374293802870793,-0.2338860664091629,0.15922156174963487,240.55903669914625
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,,114244.37868864443,457.0,54.48577680525164,249.98769953751517,1.2963550288613968,1.1050727046562379,-0.2345865812198621,0.1569349319132789,249.98769953751517
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,111571.31383465597,486.0,53.90946502057613,229.57060459805754,1.2737508809587075,0.7983287485756332,-0.23107582717968822,0.15461044583308325,229.57060459805754
False,True,True,False,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,,110585.68550752255,458.0,54.366812227074234,241.45346180681778,1.2870888364588866,1.0881624145509077,-0.23462119487930272,0.15374482635367204,241.45346180681778
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,130064.99507812536,539.0,56.21521335807051,241.30796860505632,1.2960244080192564,0.558694979869283,-0.2377698188371755,0.17004928113569062,241.30796860505632
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,127390.16547486886,525.0,56.952380952380956,242.64793423784545,1.3002495800309102,0.6689052794466084,-0.16714253818369804,0.1679049296855688,242.64793423784545
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,131614.3543638003,540.0,56.111111111111114,243.73028585888943,1.298644404410486,0.5934368321321648,-0.2377698188371755,0.1712786174582377,243.73028585888943
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,126833.88268322767,526.0,56.65399239543726,241.12905453085108,1.2967619184746733,0.6131659143997693,-0.16714254472742138,0.16745540942999315,241.12905453085108
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,136314.25225624122,539.0,56.029684601113175,252.9021377666813,1.3116468659331983,0.6208092621505539,-0.16714261833519073,0.17495225505562417,252.9021377666813
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,127540.89887103281,526.0,56.84410646387833,242.47319177002436,1.2986574259242523,0.6162549862777678,-0.16714255003268041,0.1680265211315266,242.47319177002436
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,140279.6704894107,538.0,56.50557620817844,260.7428819505775,1.32397986355275,0.6932498619815195,-0.16714253818369804,0.1779890819170209,260.7428819505775
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,129862.45113188187,527.0,56.73624288425047,246.41831334322936,1.3038200359685272,0.6536392334968273,-0.16714247878983418,0.16988788766018992,246.41831334322936
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,111972.82761279315,486.0,54.32098765432099,230.39676463537685,1.2728450309703594,0.7738293682684709,-0.2413345506549139,0.15496174417837705,230.39676463537685
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,118322.64082141113,457.0,55.14223194748359,258.9116866989303,1.309624728708431,1.1675489204596232,-0.23527747198122467,0.16041820121750816,258.9116866989303
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,110329.50280346704,486.0,54.32098765432099,227.01543786721612,1.268603410558537,0.7682700006146744,-0.24190043550722612,0.15351907294020029,227.01543786721612
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,109564.2275665589,459.0,54.248366013071895,238.70202084217624,1.2820464655345425,1.0536183960167083,-0.23538137615266144,0.15284280682102658,238.70202084217624
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,113888.48422079478,486.0,54.52674897119342,234.3384448987547,1.27968813417106,0.825302726566436,-0.2371687971980444,0.15662737159111928,234.3384448987547
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,114732.771945282,458.0,54.80349344978166,250.50823568838865,1.3000500918762292,1.161678108073423,-0.236187155999514,0.15735604586607077,250.50823568838865
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,115552.91189186131,486.0,54.32098765432099,237.76319319313026,1.2855019341882894,0.8663336633774643,-0.23261163481029148,0.1580607481913625,237.76319319313026
False,True,True,False,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,113614.17967224127,458.0,54.80349344978166,248.06589448087612,1.297003376224369,1.1475415793418928,-0.23636081445435286,0.1563899202743222,248.06589448087612
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,131485.09723559604,538.0,55.94795539033457,244.39609151597776,1.301279232816783,0.5707710597606551,-0.16714261628024474,0.17117641116917004,244.39609151597776
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,,125442.19529660056,528.0,56.81818181818182,237.57991533447077,1.2911998557406221,0.6264497838783506,-0.19243425690284183,0.1663253578914421,237.57991533447077
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,138603.4949158939,538.0,56.31970260223048,257.627313970063,1.319848634926803,0.6845128007670113,-0.16714254216271557,0.17671226022893838,257.627313970063
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,,130604.1445193635,527.0,56.92599620493358,247.82570117526282,1.3058271901293936,0.6575204912700218,-0.16714246523323567,0.17047811754816666,247.82570117526282
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,136509.99463809238,537.0,56.23836126629422,254.20855612307705,1.3150263014134904,0.6475887069572757,-0.16714254216271557,0.17510348449852597,254.20855612307705
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,,125461.04288375858,528.0,56.81818181818182,237.61561152227003,1.2912563214362902,0.6268677920296699,-0.19243427788038348,0.1663407146086915,237.61561152227003
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,137708.28353849822,537.0,56.424581005586596,256.44000658938216,1.317336878114673,0.6528097885417923,-0.1671425233883656,0.1760262514395028,256.44000658938216
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,,128019.40837501534,526.0,57.03422053231939,243.38290565592268,1.3000516655260945,0.6502904999281144,-0.16714247862536918,0.1684119190163016,243.38290565592268
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,113805.12244958512,486.0,54.73251028806584,234.16691862054552,1.2791781911172848,0.8255530252300873,-0.2365891949223112,0.15655524650824226,234.16691862054552
False,True,True,False,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,,114216.30743502811,458.0,55.021834061135365,249.38058391927535,1.2964406249368392,1.121538007814106,-0.23496673420882178,0.1569106942792149,249.38058391927535
